"X","Y","E","N","CRS","s2tile","l89_path","l89_row"
49.4880694254147,46.873757459107,384785,5192245,32639,"39TUM",168,27
101.689304325442,18.2944196903928,784305,2024855,32647,"47QQA",129,47
-83.8384742289256,37.3603143822022,780005,4139535,32616,"16SGG",19,34
119.355528077468,44.8129857765712,686255,4964875,32650,"50TPQ",122,29
-116.532865549668,37.6362946175713,541215,4165565,32611,"11SNB",41,34
109.284554861118,43.55244213509,361435,4823595,32649,"49TCJ",128,30
-62.2656341725137,-24.5645904539884,574365,7283065,32720,"20JNT",229,77
106.67764494847,74.2433601034055,550845,8239905,32648,"48XWH",148,7
24.3693811310541,67.8589227490078,641655,7530995,32634,"34WFA",194,12
-148.758362533996,65.0880887212145,699245,7224965,32605,"05WPN",71,14
-99.5467200639106,73.486895206551,482655,8154875,32614,"14XMG",45,8
111.95172021372,62.3679625491486,549245,6915535,32649,"49VEK",134,16
-3.05729144482988,8.53301746889142,493695,943225,32630,"30PVQ",195,54
-85.3715869138122,39.4341799718312,640145,4366225,32616,"16SFJ",20,33
-48.5339261385616,-16.0104189129438,763905,8228345,32722,"22LGH",221,71
-65.11279313791,67.2563577534213,667615,7465205,32619,"19WFQ",18,13
-46.1037586082818,81.6990967039468,578825,9074575,32622,"22XER",29,247
16.3548795652493,-20.8887088363903,640925,7689575,32733,"33KXS",179,74
152.927491486376,64.091075209445,496465,7107165,32656,"56WMS",107,15
20.8643234668805,-1.02835890043682,484905,9886335,32734,"34MDD",179,61
123.858251596935,67.7693010243664,536235,7517395,32651,"51WWR",128,12
47.1712791534527,50.7967921231972,653015,5629475,32638,"38UPB",171,25
-147.061501048725,68.8628889161846,497525,7639075,32606,"06WVB",73,11
68.6162765696113,46.5903559785905,470605,5159715,32642,"42TVS",155,28
135.383111492627,55.542907719232,524175,6155275,32653,"53UNB",114,21
-82.8545389902418,49.8138789322623,798195,5526185,32616,"16UGA",21,25
-100.790332391889,35.749790285844,338125,3957675,32614,"14SLE",30,35
70.8842325013002,70.6800679251253,569565,7842795,32642,"42WWD",166,10
-70.7036998195477,78.7027774636112,593875,8740255,32618,"18XWN",36,4
-31.9684216904054,68.5353416545594,542125,7602905,32625,"25WES",230,12
143.405732533076,-32.2859655544319,726555,6425325,32754,"54HYK",94,82
-69.5957752437335,-47.4704258663327,455105,4742385,32719,"19GDH",230,93
87.89370555994,34.7758958034328,581775,3848555,32645,"45SWU",141,36
26.0117006605177,-3.82552584528132,390265,9577095,32735,"35MLR",175,63
-66.1380571839485,78.3803824526048,564325,8702395,32619,"19XEH",36,3
26.897484850028,-26.0515344249674,489745,7118605,32735,"35JMM",171,78
30.6831059332175,64.5929035792049,676245,7168205,32635,"35WPM",187,15
-82.9380101159827,9.19986735478538,287065,1017525,32617,"17PKL",14,54
-120.881569586382,71.8589685262731,573605,7974495,32610,"10WEE",59,9
-106.300243578867,41.0899326715375,390795,4549555,32613,"13TCF",34,32
-126.725434201358,57.1173487583147,637725,6332745,32609,"09VXD",52,20
169.95744187308,62.7292533324139,446705,6955855,32659,"59VMK",96,16
-92.3109067758529,53.7635502234148,545425,5957435,32615,"15UWV",29,22
102.556483096144,2.47744395643346,895635,274365,32647,"47NRC",126,58
105.818865204747,53.3212902702629,554545,5908325,32648,"48UWE",134,23
-154.891680673792,64.410804694644,697885,7149195,32604,"04WFS",73,15
-118.512587332345,74.0416605412167,453585,8217275,32611,"11XMC",57,8
-101.886187263784,57.2527412557744,687835,6349815,32613,"13VFD",36,20
13.2272735498074,19.0518339580508,313455,2107505,32633,"33QUB",186,47
-99.1616696909535,21.7654529347446,483285,2406875,32614,"14QMK",26,45
-89.8484412531946,50.2678547552862,724585,5573165,32615,"15UYR",26,25
105.497757381118,74.941541991341,514435,8317145,32648,"48XWJ",148,7
-105.253646595553,34.5381336544936,476725,3821855,32613,"13SDU",32,36
93.3835003622608,72.6635123210775,512755,8062985,32646,"46XEF",153,9
-100.001519607101,73.4643309271378,468185,8152545,32614,"14XMG",45,8
37.8329583460426,-6.32924326446878,370915,9300255,32737,"37MCP",167,64
101.684989275232,75.0595934967618,577245,8332005,32647,"47XND",150,7
86.2351998289536,64.4124251523796,463145,7143195,32645,"45WVM",150,15
-66.0564201451647,77.5193007230653,570985,8606505,32619,"19XEG",29,5
46.823507623105,17.2049877290602,693915,1903145,32638,"38QPE",164,48
-87.4037808182093,55.7194077677945,474635,6174925,32616,"16UDG",27,21
19.0486562818411,-21.0555382017222,297245,7670465,32734,"34KBB",177,75
-29.4833906049326,68.6839944509848,642595,7623205,32625,"25WFS",228,12
67.702141988652,39.7652210613163,388835,4402505,32642,"42TUK",155,32
149.778714064579,-24.0665036131759,782555,7335615,32755,"55KGP",92,77
-83.2217217534039,79.8273727365253,574445,8864735,32616,"16XEP",52,2
-45.735455957501,71.1649059605763,689485,7904035,32622,"22WFE",9,10
84.177033193559,71.3674477361884,613245,7921355,32644,"44WPE",157,10
-26.9609272759192,69.2488864560771,501545,7682115,32626,"26WMB",228,11
9.2076897933413,54.8200335341615,513345,6074785,32632,"32UNF",196,22
-52.8521456763303,66.3308198565505,685705,7362945,32621,"21WXP",9,13
90.9800166380346,67.17896212777,672165,7456845,32645,"45WXQ",150,13
115.573558301282,34.876585073722,369635,3860285,32650,"50SLD",123,36
108.721572791614,30.7723771930769,281945,3406595,32649,"49RBQ",126,39
99.7890280163492,55.3397682668915,550045,6132885,32647,"47UNB",137,22
-82.0025471299191,48.6608035627022,426175,5390235,32617,"17UMP",20,26
79.3438429981351,20.8384520257339,327675,2305155,32644,"44QLJ",144,46
108.212391108235,75.9218361799265,587185,8428835,32648,"48XWK",150,6
26.6882547982067,57.9649007499257,481555,6424845,32635,"35VME",187,19
114.763531907335,-22.052059891964,888535,7556615,32749,"49KHR",115,75
-68.685260953903,1.20965090435776,535015,133705,32619,"19NEB",4,59
-125.240673254962,66.4640563535437,667435,7376675,32609,"09WXP",57,13
79.7315970053871,12.3152100065701,362075,1361735,32644,"44PLU",142,52
-74.6864250511331,58.0776214022919,518495,6437395,32618,"18VWK",18,20
-6.66958343065932,28.3395668508714,728445,3137025,32629,"29RQM",201,40
136.973938843935,69.9975978921922,575345,7766825,32653,"53WNT",121,11
-123.340063783545,62.7111685422717,482605,6953455,32610,"10VDQ",52,16
-57.8332763243636,-26.1682613276241,416725,7105415,32721,"21JVM",226,78
7.35526454071032,29.9854819870351,341335,3318315,32632,"32RLU",192,39
-105.586106557555,48.595843537883,456785,5382695,32613,"13UDP",36,26
75.0331432108699,70.4960659361166,501235,7821195,32643,"43WDU",164,10
104.263780127054,31.7950515325936,430305,3517955,32648,"48SVA",130,38
110.222190097447,65.4827026579868,463985,7262475,32649,"49WDN",137,14
-60.3443462252859,80.453118108523,549155,8933285,32620,"20XNQ",45,1
-4.9235968860734,22.3895745867354,301965,2477215,32630,"30QTK",199,44
-65.2647456714793,-37.2972699914311,299265,5869745,32720,"20HKD",229,86
-142.524194602187,60.0880519516462,415215,6662195,32607,"07VDG",64,18
92.6107258542503,59.8896420550242,478215,6639185,32646,"46VDM",144,18
49.6803169225446,64.0303613079096,435525,7101065,32639,"39WVM",173,15
79.9421144592179,69.6667947235219,691475,7736465,32643,"43WFT",157,11
122.067397205525,66.7348072855988,458895,7402125,32651,"51WVQ",130,13
-68.6521805611153,-35.2173752916935,531655,6102795,32719,"19HEB",231,84
-112.509145581256,47.6401150114168,386645,5277405,32612,"12TUT",40,27
43.6902391371468,53.496340980519,413115,5928285,32638,"38UME",173,23
95.5448667944053,80.2383621831085,548155,8909245,32646,"46XEQ",166,2
-48.7832430292997,61.6648610816097,617365,6838845,32622,"22VFP",4,17
7.95356475654846,28.0697875301325,397175,3105375,32632,"32RLS",191,41
22.745040134244,-3.16536853794464,693915,9649965,32734,"34MFB",177,62
-2.94069173106831,56.5627357884778,503645,6268715,32630,"30VVH",204,21
48.0967753256779,35.5876971022376,780595,3942635,32638,"38SQE",166,35
-95.4242018007706,45.1104707124511,781285,5001445,32614,"14TQR",29,29
25.567928667366,57.8726848682954,415055,6415435,32635,"35VME",187,20
48.4762516192447,52.119449388109,737975,5780025,32638,"38UQC",170,24
-44.9019767796914,79.3892073473237,502015,8813415,32623,"23XMJ",27,2
-90.3382424040253,79.0833957935495,556255,8780565,32615,"15XWH",52,3
-62.370930508637,-9.4614792200281,569055,8954065,32720,"20LNQ",231,67
-86.1440750771944,65.0043716978315,540355,7209215,32616,"16WET",30,14
-156.345984228618,59.9470323921183,648245,6648485,32604,"04VFM",73,18
43.5124231047319,9.5573577101966,336735,1056825,32638,"38PLR",165,53
-49.3900199015057,-12.4662745093029,674975,8621355,32722,"22LFM",222,69
118.786228092281,46.8113095816159,636275,5185745,32650,"50TPS",123,27
-96.1211451308745,38.3700219076969,751505,4250795,32614,"14SQH",27,33
-90.5231976338655,82.0014565767826,538465,9105815,32615,"15XWM",52,248
145.317157261733,-34.5614257378932,345615,6174305,32755,"55HCB",93,84
106.598378382552,10.1327076117376,675125,1120515,32648,"48PXS",125,53
-74.5542715265568,54.5297420226234,528845,6042555,32618,"18UWF",18,22
-44.5116891494576,-8.42417408116897,553755,9068775,32723,"23LNL",220,66
-39.350613612508,75.0672053377009,489915,8331135,32624,"24XVJ",11,6
-108.479401039403,76.4708685875661,565805,8489135,32612,"12XWK",59,5
-117.226599584714,64.4748124560556,489105,7149945,32611,"11WMM",50,15
99.3474351372152,38.4059525789563,530335,4250915,32647,"47SNC",134,33
-105.986107149821,42.6546344352104,419175,4722935,32613,"13TDH",34,30
-104.214313356472,79.0535700499968,516655,8776065,32613,"13XEH",61,3
-41.9154549088562,75.2139510056482,587835,8349765,32623,"23XND",13,6
-48.3054913257164,-2.95845665743272,799545,9672635,32722,"22MGB",223,62
104.269322617272,45.2525429668329,442665,5011265,32648,"48TVR",132,29
-67.7943911366966,-29.2693913576187,617125,6761565,32719,"19JFH",232,80
-161.612564039894,58.7850114087731,695775,6521065,32603,"03VXF",75,19
23.6567719270141,40.2621901854537,725925,4460245,32634,"34TGK",183,32
-85.3623842865073,48.3219001121525,621395,5353375,32616,"16UFU",23,26
71.5832315633239,70.9022579891615,594305,7868505,32642,"42WWD",166,10
-60.7082614838325,55.4459390324925,644955,6146805,32620,"20UPG",9,21
92.9873146299168,45.2754029838377,499005,5013545,32646,"46TDR",139,29
-105.950182199465,72.3167946864255,671025,8031455,32612,"12XXF",50,9
-100.673390827198,46.4900222342711,371575,5149855,32614,"14TLS",32,28
145.957621990808,59.4483876633,440895,6590445,32655,"55VDF",109,19
53.3310921852504,61.5122571123625,624025,6822065,32639,"39VXJ",171,17
-100.712563976718,38.0680057643192,349775,4214745,32614,"14SLH",30,34
9.53347238382359,51.3451671650337,537155,5688345,32632,"32UNB",195,24
108.118986747526,62.5167342196703,660545,6935625,32648,"48VXQ",135,16
-62.5065590102809,-9.59609741184663,554145,8939205,32720,"20LNQ",231,67
-154.637879610244,67.8888613579403,683105,7536935,32604,"04WFA",77,12
74.7880948783928,67.0910424466829,490795,7441545,32643,"43WDQ",160,13
-56.2326919337058,-34.2700447372892,570635,6207635,32721,"21HWC",224,84
-80.2304539763536,76.8347893606426,519565,8528465,32617,"17XNF",41,5
-73.1282628999082,-49.1803846859506,636405,4550805,32718,"18FXL",231,94
-109.889150109093,65.4571174505115,551485,7259855,32612,"12WWT",45,14
37.0875809325432,61.2455945019087,397375,6791645,32637,"37VCH",180,17
-101.738245426607,25.4283708086735,828105,2816395,32613,"13RHJ",29,42
-65.2242496209435,-21.0254984663097,892555,7670385,32719,"19KHS",231,75
122.50949334735,53.2794950833052,467295,5903475,32651,"51UVV",123,23
103.401994280795,52.9127846159868,795935,5871645,32647,"47UQU",134,23
-137.072507831911,64.4904381849657,688635,7157505,32607,"07WFM",61,15
86.951002503191,65.0643303839606,497695,7215625,32645,"45WVN",150,14
64.5257725976224,61.0086797809768,582495,6764715,32641,"41VNH",162,17
-71.3738823927016,-11.6901117434307,895425,8705175,32718,"18LZN",4,68
-2.82098623611553,33.1994715019431,516685,3673415,32630,"30SWB",199,37
33.3858944069959,30.6731665664162,536965,3393445,32636,"36RWU",175,39
82.9342523454613,52.4568806182399,631425,5813615,32644,"44UPD",148,23
-119.274540436982,55.2264931399991,355335,6122355,32611,"11ULB",46,22
-58.3979818532414,-37.6005463034794,376595,5837585,32721,"21HUU",224,86
-40.3149444523534,-10.4199681198504,356065,8847855,32724,"24LUP",217,67
123.696830021926,41.3035136986385,558335,4572685,32651,"51TWF",118,31
11.8085611237002,63.2549755015907,640985,7017085,32632,"32VPR",198,16
88.7649900380326,36.8947841237595,657265,4084655,32645,"45SXA",141,34
-53.0146982571084,47.8739714625799,797985,5309985,32621,"21UYP",2,27
92.2862454751719,55.6773826901816,455115,6170405,32646,"46UDG",142,21
93.9818963333431,55.7927059418398,561565,6183445,32646,"46UEG",141,21
40.1767843429362,61.9402622284401,561755,6868085,32637,"37VEJ",178,17
87.3892249748833,29.3695712424157,537775,3248995,32645,"45RWN",140,40
55.2828314948501,33.2782086889501,340085,3683445,32640,"40SCB",162,37
-157.183196691476,63.2892256616993,591105,7019105,32604,"04VER",75,16
6.03552464757739,51.4559832824056,710885,5704905,32631,"31UGT",198,24
118.812745188201,56.6737175390627,611075,6282535,32650,"50VPH",126,20
-68.4152110307929,-2.99859292554138,564985,9668545,32719,"19MES",3,62
13.3275672751959,27.3517478159473,334575,3026505,32633,"33RUL",187,41
121.705119915734,-24.4924582427395,368795,7290635,32751,"51JUN",110,77
-48.9661476103939,-15.6539746375192,718015,8268295,32722,"22LGH",222,71
-3.59155791433306,18.1123407352588,437415,2002715,32630,"30QVF",197,47
54.1195844014777,56.5593658885192,691705,6272695,32639,"39VXC",167,21
29.1461853256458,53.0981810827243,643695,5885345,32635,"35UPU",182,23
-47.4362617889579,81.4032542022804,559435,9040045,32622,"22XER",29,247
61.4901204165168,63.1218894163202,423845,7000065,32641,"41VML",166,16
71.2392683056955,46.276218190483,672525,5127175,32642,"42TXS",153,28
104.880009518059,47.0431390523882,490885,5209965,32648,"48TVT",132,27
47.5569993147395,22.0130028193891,763975,2436475,32638,"38QQK",164,45
73.6210738300059,24.2899819299294,360055,2687025,32643,"43QCG",148,43
-79.1017972550288,78.5427477852101,542085,8719625,32617,"17XNH",45,3
-85.2167209802382,77.2950641010954,543775,8580365,32616,"16XEL",45,5
89.869718517737,63.8609858310663,641025,7084695,32645,"45VXL",148,15
-87.4008648512902,51.2368915915624,472015,5676245,32616,"16UDB",25,24
-28.2818130715447,81.7761034119298,575265,9082905,32625,"25XEL",13,248
-62.8122888394059,-32.0796070376136,517715,6450725,32720,"20HNK",228,82
-83.333646414545,67.2709928961743,658005,7466255,32616,"16WFV",29,13
1.92963424975172,14.6083037355883,384715,1615275,32631,"31PCS",193,50
126.208257970183,67.6306625235333,636205,7505215,32651,"51WXR",128,12
-51.1411199408212,75.1582205829439,495965,8341265,32622,"22XDJ",18,6
-34.9602958214926,80.5891152117412,573685,8949905,32624,"24XWQ",29,1
125.47562509074,68.8248705086715,599775,7636845,32651,"51WWS",128,12
21.456753025801,28.3939202371707,544745,3140925,32634,"34RES",182,40
24.9692700194498,2.30654474358751,274165,255105,32635,"35NKC",176,58
-49.2508279161215,79.8745090954346,534325,8868095,32622,"22XEP",29,2
-40.5284411049891,-15.1961466286898,335815,8319405,32724,"24LUJ",216,71
-0.752899235996838,12.5630258232884,744155,1389855,32630,"30PYU",194,51
-106.111030242327,51.2290675021451,422425,5675885,32613,"13UDS",37,24
-106.102004699446,44.8939018326869,412985,4971755,32613,"13TDK",35,29
24.9727573047703,48.4535126355551,793715,5374335,32634,"34UGU",185,26
-73.5502128814915,81.8028885160172,523075,9083115,32618,"18XWR",45,247
-7.71231831121055,10.7167507248817,640815,1184955,32629,"29PPM",199,53
137.520727494763,-2.99032066781439,780205,9669155,32753,"53MQS",103,62
5.19925575991194,9.73850982465492,741275,1077285,32631,"31PGL",190,53
-151.497129028641,65.3166959488298,570025,7244585,32605,"05WNN",73,14
94.6942686578148,33.0536907338694,658185,3658515,32646,"46SFB",136,37
-121.759850250733,45.5954165666684,596725,5049845,32610,"10TER",45,28
68.2305718371182,45.6856960979043,440085,5059415,32642,"42TVR",155,28
-10.4366605493549,11.420327176862,343265,1262845,32629,"29PLN",201,52
34.7412870179419,51.1697658299959,621735,5670145,32636,"36UXB",178,24
-72.0644668954803,52.1400098379665,700875,5780675,32618,"18UXC",15,24
47.6450398066629,34.9587572246947,741515,3871665,32638,"38SQD",167,36
57.9714335471694,59.120324542298,555615,6553855,32640,"40VEL",166,19
-69.9137090655054,78.7178043715301,480045,8738635,32619,"19XDH",36,4
-62.3693901454231,-28.1548331261292,561915,6885485,32720,"20JNP",228,80
-9.20024619192876,39.2234712071901,482715,4341595,32629,"29SMD",204,33
-60.3100388593923,78.0990420735023,561905,8670845,32620,"20XNM",29,4
82.8634677200427,67.0349853165343,581125,7436495,32644,"44WNV",155,13
3.46460423484227,44.3413777237739,537035,4909895,32631,"31TEK",197,29
83.5506328037155,66.7224053306318,612455,7402735,32644,"44WPV",155,13
-87.7180245995843,77.2824896314962,482355,8578405,32616,"16XDL",45,5
28.1964297352489,56.0164393215355,574585,6208555,32635,"35VNC",185,21
-163.816448728854,69.1198020178206,547075,7668175,32603,"03WWS",84,11
85.8424545596067,60.0092403645725,435455,6653005,32645,"45VVG",148,18
20.2408081787615,-12.8627107609399,417625,8577925,32734,"34LDL",177,69
18.8689641220253,8.25065497295124,265255,912635,32634,"34PBQ",181,54
16.4448547077113,-28.4578723404247,641465,6851225,32733,"33JXJ",177,80
-77.9273594603636,45.5185002401004,739975,5045145,32617,"17TQL",17,28
-56.689712795473,49.5701406639214,522435,5490885,32621,"21UWQ",4,26
93.8014683924493,30.1365280112705,577195,3334185,32646,"46REU",136,39
80.9584847692906,46.8507090301783,496835,5188575,32644,"44TMS",148,27
33.7166313118045,16.7691467921266,576375,1854155,32636,"36QWD",173,48
-79.6889456461296,80.3849197972813,524445,8924825,32617,"17XNK",52,2
84.0282196555236,47.3363049443094,728765,5246985,32644,"44TQT",146,27
132.473509891589,70.4811822618734,629465,7823235,32652,"52WFD",125,10
56.9397399872276,37.2371732649307,494655,4121185,32640,"40SDG",161,34
65.038341665669,60.19708531538,613005,6675105,32641,"41VPG",162,18
53.738636804493,58.4963440244377,659605,6487225,32639,"39VXE",169,19
-116.266136986158,75.2288943546181,520885,8349275,32611,"11XND",61,6
24.181295715307,52.9843464526598,713545,5875265,32634,"34UGD",186,23
101.403469440916,72.6890834543697,579805,8067395,32647,"47XNA",148,9
73.5145707392379,66.4993181582331,700745,7382825,32642,"42WXU",160,13
69.8828107354914,42.3721557891364,572685,4691475,32642,"42TWM",154,31
44.8417489409855,66.523260112185,492965,7378245,32638,"38WMU",180,13
-48.4394526972649,-18.3975179067732,770525,7963925,32722,"22KGE",221,73
90.3499783863329,72.7103907129665,611075,8071275,32645,"45XXA",155,9
-88.5962794327601,76.6613934382039,458895,8509545,32616,"16XDL",45,5
142.493876580248,65.1351414572448,570085,7224345,32654,"54WWT",114,14
94.8420418496911,55.7981046795387,615475,6185145,32646,"46UFG",141,21
29.6765249756681,-19.0534897263176,781695,7891105,32735,"35KQU",170,73
-73.9680805375693,-9.10610945943412,613395,8993255,32718,"18LXQ",6,66
124.724660453992,-21.6493325231454,678475,7604995,32751,"51KXS",108,75
46.387133644971,-22.8374543868844,642335,7473805,32738,"38KPV",159,76
-105.981474347965,57.1850753281447,440675,6338415,32613,"13VDD",39,20
95.6181321289927,55.1781597388545,666715,6117745,32646,"46UFG",141,21
-44.4603289665055,-16.1593270547079,557695,8213365,32723,"23LNC",219,71
-99.1182736651809,62.9309821045754,493995,6977905,32614,"14VMQ",36,16
-97.7791170649766,50.9579196907569,585745,5645855,32614,"14UNB",32,24
57.6830668855954,74.1097774139263,520875,8224405,32640,"40XEH",180,7
82.3534718783143,24.7836093671135,636825,2741665,32644,"44RPN",142,43
115.99191011197,59.0658886265684,442195,6547825,32650,"50VML",128,19
-0.846267662179966,21.8346788111495,722605,2416085,32630,"30QYK",196,45
-69.8978237901431,54.1672717808679,441385,6002505,32619,"19UDA",14,22
14.2426871070105,20.1903395633508,420875,2232725,32633,"33QVC",186,46
72.0120866912768,62.7897363508718,653625,6965755,32642,"42VXQ",160,16
-60.3338389589421,80.7819027060954,547665,8969955,32620,"20XNQ",45,1
-59.7322024624644,-35.0996808225808,797885,6111015,32720,"20HQG",226,84
-85.5828444548908,76.7910825799112,536145,8523895,32616,"16XEL",45,5
-92.3763040673432,14.9939837912704,567055,1657755,32615,"15PWS",21,50
112.121033760525,50.2188481951587,579975,5563565,32649,"49UER",128,25
-76.1046674383046,-7.09191519017111,378005,9215945,32718,"18MUT",7,65
-0.210371270632861,35.7121931815586,752365,3955615,32630,"30SYE",198,35
75.8880431984676,56.4737757056957,554705,6259165,32643,"43VEC",153,21
-26.7885230801809,81.551251059192,601695,9060195,32625,"25XEL",13,247
-43.287816892082,67.8039471037497,572175,7522005,32623,"23WNR",4,12
-67.6440881485796,64.4933308529639,565145,7152685,32619,"19WEM",18,15
-163.361436789249,60.1173997956802,591065,6665615,32603,"03VWG",77,18
103.939706884191,71.9460418876343,670695,7989915,32647,"47WPV",146,9
147.470099478004,-29.3451228185895,545635,6753685,32755,"55JEH",93,80
-31.2081284123924,77.8674976313447,542035,8644225,32625,"25XEG",13,4
-88.0836105870853,34.9403581088059,401045,3866965,32616,"16SCD",21,36
120.221942102307,70.7080169133504,618755,7847985,32650,"50WPD",134,10
-93.7452976633933,30.1774669634798,428245,3338685,32615,"15RVP",24,39
-102.286242495036,63.600959055446,634595,7055405,32613,"13VFL",39,15
-74.2617381777,9.14444742582038,581115,1010905,32618,"18PWR",9,54
4.98493719345884,43.7250946635579,659875,4843255,32631,"31TFJ",196,30
46.3135064454067,52.8293432450338,588495,5854095,32638,"38UND",171,23
-117.551920069094,51.6133986000328,461785,5718185,32611,"11UMT",45,24
123.189238815409,51.7450993774609,513065,5732705,32651,"51UWT",121,24
23.6365456845057,50.9438857004956,685215,5646895,32634,"34UFB",185,25
-81.8871593128238,74.6368471390511,473765,8283285,32617,"17XMC",36,7
14.8465395776139,60.5199145523641,491575,6709325,32633,"33VVH",194,18
-41.760154385389,70.4792164912828,620775,7822535,32623,"23WPU",4,10
99.0748039091467,69.9295184111435,502865,7758015,32647,"47WMT",146,11
-103.17815188992,62.2265873199878,594705,6900755,32613,"13VEK",39,16
12.3568929846453,14.938152009577,861175,1654215,32632,"32PRB",186,50
112.385682113527,74.9940885391126,540045,8323415,32649,"49XED",146,6
89.9452435193361,68.829673031555,618665,7638215,32645,"45WXS",150,12
-75.6955977015317,81.7493918364445,584865,9080745,32617,"17XNL",45,247
149.477746306415,68.4229475218589,601665,7592065,32655,"55WER",112,12
-47.3326655520443,79.5464893284703,574235,8833305,32622,"22XEP",29,2
18.3629619499699,50.690955470083,737515,5620855,32633,"33UYS",189,25
84.3749887414647,41.2831413502021,782645,4575685,32644,"44TQL",144,31
-58.0616267407681,82.0718631743508,575955,9116095,32620,"20XNS",36,247
121.707763163512,56.3243964170983,420085,6242935,32651,"51VVC",124,21
32.1580302911377,-28.5976088233549,417675,6836305,32736,"36JVP",167,80
-76.4637679517065,53.611746098213,800015,5949895,32617,"17UQV",18,23
89.267721677265,25.7703106507767,727425,2852205,32645,"45RYJ",138,42
112.128600025415,63.4079988317172,556365,7031545,32649,"49VEL",133,16
-64.6788315648115,56.5214921738213,396715,6265385,32620,"20VLH",11,21
40.5247657181422,22.1409321683818,657245,2449215,32637,"37QFE",169,45
17.696421780449,-29.3489228846362,761795,6750335,32733,"33JYH",176,80
-70.7186207464788,54.433769806313,388525,6033145,32619,"19UCA",15,22
-104.191855351446,66.8626172605998,535435,7416295,32613,"13WEQ",43,13
83.616624818564,56.2882148558377,661955,6241235,32644,"44VPH",148,21
-3.49743476375718,41.4410133622795,458445,4587835,32630,"30TVL",201,31
-70.2429728092264,81.4997102014287,578415,9052205,32618,"18XWR",45,247
152.896957822886,-25.968188631284,489685,7127835,32756,"56JMS",89,78
114.263754585433,61.8464096736393,671755,6861385,32649,"49VFJ",132,17
124.635338747129,-27.1863777542004,661995,6991865,32751,"51JXK",108,79
-38.4569499772602,70.5062878343498,520225,7822425,32624,"24WWD",4,10
-87.8624924797746,54.015001986394,443485,5985535,32616,"16UDE",25,22
81.593078358051,44.6776637525289,547005,4947315,32644,"44TNQ",146,29
-161.993475685723,62.9907975080087,652295,6988125,32603,"03VXK",77,16
45.1683839889371,27.6773685275332,516605,3061475,32638,"38RNR",167,41
-80.622671818852,26.884559045236,537475,2973705,32617,"17RNK",15,41
-76.7675343924272,82.2474664225699,563685,9134785,32617,"17XNM",45,247
36.7324500138034,34.2593113515322,291215,3793235,32637,"37SBT",173,36
-57.9187517644687,78.689382033931,479885,8735465,32621,"21XVH",29,4
73.6638325337309,18.5017892303063,358945,2046225,32643,"43QCA",147,47
88.6681032678606,41.2013000184579,639865,4562445,32645,"45TXF",141,31
18.2387750675137,40.195651833747,775695,4454505,32633,"33TYE",187,32
115.739150237603,40.5460048872374,393235,4489125,32650,"50TLK",123,32
-109.337119125027,62.3480857427028,586095,6914065,32612,"12VWQ",43,16
-118.611061293529,67.8931785564448,684195,7537495,32610,"10WFA",52,12
-93.6617880289057,48.9893692157204,451585,5426485,32615,"15UVQ",28,26
-111.467110531836,31.9922774212141,455875,3539675,32612,"12SVA",36,38
74.6005942018351,62.3417388267282,479315,6912315,32643,"43VDK",157,16
-35.8463759465343,79.709055867442,562865,8850815,32624,"24XWP",20,2
78.3384928378174,54.3116594881427,326865,6021465,32644,"44ULF",151,22
97.945742519713,71.3666833157174,676195,7925505,32646,"46WFE",150,9
-74.2895220237663,60.8270697294987,538635,6743735,32618,"18VWN",20,17
-95.8826936482385,51.9002339120072,714455,5754535,32614,"14UQC",30,24
-72.2625104455513,-52.8820986014658,684195,4137335,32718,"18FXG",230,97
-47.8138196314529,71.9528448982285,610125,7986585,32622,"22WFE",11,9
150.231551375011,60.8264549318404,675685,6747785,32655,"55VFH",108,17
79.6565374892317,39.4556610900831,384415,4368205,32644,"44SLJ",147,33
-42.3550004659549,75.3468549640057,574665,8363975,32623,"23XND",13,6
-58.2277218757548,76.2315757174141,467385,8461365,32621,"21XVE",25,5
-109.737462679055,57.1597434950947,576365,6335875,32612,"12VWJ",41,20
-53.1504727264028,46.9015886649693,793185,5201425,32621,"21TYN",2,27
-93.6479532042159,32.0424545240384,438825,3545325,32615,"15SVR",25,38
-50.8982147686264,74.8203473101553,502975,8303565,32622,"22XDJ",18,7
-39.0227941452037,69.1601058467931,499095,7672215,32624,"24WVB",2,11
-108.057334176776,41.3971459713262,746005,4587025,32612,"12TYL",36,31
109.947867876351,23.3912586793867,392485,2587225,32649,"49QCF",124,44
120.670133489364,63.1087339621894,685135,7002995,32650,"50VPR",128,16
-54.337395044517,-27.9553865814973,761955,6904885,32721,"21JYK",223,79
59.1506049881825,66.2139045408598,596775,7345415,32640,"40WEU",169,14
69.9151757850741,27.5507765719086,590355,3047775,32642,"42RWR",151,41
-72.3663396253951,-36.6537577177453,735415,5940305,32718,"18HYE",1,85
100.91653462606,44.6440350471415,651985,4945195,32647,"47TPK",134,29
85.9820796474335,64.5170555593986,451135,7155025,32645,"45WVM",150,15
-100.716125941445,25.519399317846,327545,2823575,32614,"14RLP",28,42
-77.9330897062601,55.0366057469217,695975,6103165,32617,"17UPB",20,22
74.1545025760311,49.7281145700202,439065,5508745,32643,"43UDR",153,25
146.975736701677,61.6596409934724,498715,6836265,32655,"55VDJ",109,17
60.3482344186189,55.3036441685614,331675,6131785,32641,"41ULB",164,21
